bucket_key,seed,is_complete,completed_variants,missing_variants
e12z,239744,True,"baseline,comp_advantage",
e12z,239950,True,"baseline,comp_advantage",
e12z,240715,True,"baseline,comp_advantage",
e12z,241117,True,"baseline,comp_advantage",
e12z,241442,True,"baseline,comp_advantage",
e12z,245421,True,"baseline,comp_advantage",
e12z,245466,True,"baseline,comp_advantage",
e12z,245576,True,"baseline,comp_advantage",
e12z,245912,True,"baseline,comp_advantage",
e12z,254791,True,"baseline,comp_advantage",
e12z,255407,True,"baseline,comp_advantage",
e12z,262875,True,"baseline,comp_advantage",
e12z,263035,True,"baseline,comp_advantage",
e12z,266300,True,"baseline,comp_advantage",
e12z,266747,True,"baseline,comp_advantage",
e12z,268333,True,"baseline,comp_advantage",
e12z,270600,True,"baseline,comp_advantage",
e12z,271983,True,"baseline,comp_advantage",
e12z,273040,True,"baseline,comp_advantage",
e12z,282114,True,"baseline,comp_advantage",
e12z,282392,True,"baseline,comp_advantage",
e12z,282842,True,"baseline,comp_advantage",
e12z,287728,True,"baseline,comp_advantage",
e12z,289817,True,"baseline,comp_advantage",
e12z,291361,True,"baseline,comp_advantage",
e12z,293374,True,"baseline,comp_advantage",
e12z,296343,True,"baseline,comp_advantage",
e12z,302326,True,"baseline,comp_advantage",
e12z,303068,True,"baseline,comp_advantage",
e12z,305476,True,"baseline,comp_advantage",
e12z,312904,True,"baseline,comp_advantage",
e12z,317399,True,"baseline,comp_advantage",
e12z,320372,True,"baseline,comp_advantage",
e12z,321337,True,"baseline,comp_advantage",
e12z,324404,True,"baseline,comp_advantage",
e12z,325099,True,"baseline,comp_advantage",
e12z,327054,True,"baseline,comp_advantage",
e12z,328439,True,"baseline,comp_advantage",
e12z,333017,True,"baseline,comp_advantage",
e12z,333143,True,"baseline,comp_advantage",
e12z,336806,True,"baseline,comp_advantage",
e12z,342204,True,"baseline,comp_advantage",
e12z,344401,True,"baseline,comp_advantage",
e12z,353884,True,"baseline,comp_advantage",
e12z,354388,True,"baseline,comp_advantage",
e12z,356002,True,"baseline,comp_advantage",
e12z,359039,True,"baseline,comp_advantage",
e12z,361299,True,"baseline,comp_advantage",
e12z,362804,True,"baseline,comp_advantage",
e12z,365837,True,"baseline,comp_advantage",
e12z,366120,True,"baseline,comp_advantage",
e12z,368863,True,"baseline,comp_advantage",
e12z,370191,True,"baseline,comp_advantage",
e12z,372049,True,"baseline,comp_advantage",
e12z,372755,True,"baseline,comp_advantage",
e12z,374908,True,"baseline,comp_advantage",
e12z,378648,True,"baseline,comp_advantage",
