repo_bw,seed,HEFT,DHEFT,NHEFT,time_sec
600,3965,3268.622699999996,151.33459999999994,45.00198655033558,3.1786417961120605
600,9686,3937.766499999994,174.5979000000001,50.84821528571428,3.2997188568115234
600,2054,3256.844799999993,141.83869999999996,68.01190794059409,3.838953971862793
600,7502,3443.194299999991,153.1531,49.79598135013665,3.979717969894409
600,5872,3657.6827999999955,174.4548999999999,55.43116419931271,3.8628530502319336
600,1751,3395.140699999996,146.82969999999997,40.054369666666645,4.010557174682617
600,5095,3390.0594999999907,147.13809999999984,40.42320199999999,3.543121814727783
600,8465,3537.3534000000027,154.42330000000007,64.81877774418606,3.822319984436035
600,8504,3704.2352999999935,164.61130000000006,41.05060637268128,3.8138391971588135
600,8819,3681.7192,161.3803,42.22566966666667,3.722010850906372
600,4921,4062.8482000000026,186.14470000000009,71.45740644827589,3.735513925552368
900,6347,4547.769299999991,204.21639999999974,60.37214728682171,3.326101064682007
900,7536,5009.830899999997,225.26279999999994,65.91053778260871,4.209474086761475
900,4078,3759.4630000000056,169.93200000000002,49.24097079661016,3.6364521980285645
900,4726,3024.052300000007,137.37130000000008,53.601211111111105,3.848223924636841
900,5978,3613.0132999999937,153.44189999999998,58.710595388429745,4.690125942230225
900,8836,3753.3279999999972,172.41370000000015,43.94697336311571,4.465201139450073
900,3380,4059.9057000000025,183.29080000000002,59.484854846153866,4.001603126525879
900,3669,2352.7329999999974,115.24589999999998,43.93340591803278,3.213529109954834
900,7882,3524.890700000008,159.86949999999996,54.52849712551636,3.832603931427002
900,2503,4849.2410999999975,215.07310000000004,72.81948624590163,3.350461006164551
900,5802,4294.229700000004,193.8302999999999,54.262600187641574,3.6535937786102295
900,6455,3042.3205000000003,142.12220000000002,54.66356856589149,3.6370596885681152
900,5608,3805.0962999999997,170.89069999999998,56.658881864141726,3.8237690925598145
900,8258,2585.9610000000016,114.68100000000004,51.34633126262626,4.00791335105896
900,7486,2650.474900000001,122.11470000000006,47.01999036585366,3.8707897663116455
900,1839,3074.5715999999916,136.01359999999994,40.14962281981982,3.4658658504486084
900,3282,2791.0194000000006,120.44319999999998,45.73357694332725,4.171144962310791
900,3216,2946.2310999999972,138.20109999999985,50.196245371315946,4.206418991088867
900,9034,4573.746700000005,208.83260000000004,54.330479319587624,3.315201997756958
900,7143,2798.489500000009,134.2463,37.36604385714286,3.2767369747161865
900,2446,4419.3528000000015,201.25369999999995,51.232730182879386,3.845651865005493
900,5924,2945.908700000004,130.53420000000003,47.187708477611935,3.678231954574585
900,8881,5025.347099999997,211.33969999999997,50.30678571428573,3.8802170753479004
