repository_bw,multiple_sfc_num,per_sfc_vnf_num,effective_total_vnf_num,vnf_type_min,vnf_type_max,vnf_image_size_min,vnf_image_size_max,datacenter_externalbw_min,datacenter_externalbw_max,host_bw_min,host_bw_max,seed,HEFT,DHEFT,NHEFT,time_sec
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,2740,2172.8744999999976,137.6729000000001,23.38285755555555,3.4254281520843506
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,3306,2118.8676,135.9456000000001,28.415725222222225,2.395735025405884
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,4366,2115.4093999999977,134.46450000000002,24.473101999999997,2.5231008529663086
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,6347,2172.381199999998,137.15380000000007,26.451366671641793,2.2295780181884766
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,7536,2082.732,131.12610000000006,23.855990888888893,2.572774887084961
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,4078,2106.033600000004,136.60879999999997,23.421307349794233,2.1036059856414795
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,4726,2176.679899999998,141.35130000000004,25.754079777777786,2.361132860183716
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,5978,2176.3098999999997,141.32130000000012,27.257450672566375,2.3653807640075684
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,8836,2210.9351,139.39040000000003,22.834446444444442,2.700119733810425
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,3380,2190.3614000000007,138.84849999999994,21.91782330652504,2.4241011142730713
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,3669,2123.6266000000023,139.83089999999996,21.958057555555555,2.361567974090576
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,7882,2155.355900000005,136.41759999999988,23.794304470031545,2.355196952819824
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,2503,2103.1826,134.74780000000007,28.442625222222222,2.023533821105957
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,5802,2187.875799999998,137.96979999999994,23.44402422222222,2.1609902381896973
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,6455,2161.9446000000003,137.74330000000006,23.348846444444447,2.4187161922454834
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,5608,2199.8913,141.11610000000007,25.99863533333334,1.9979889392852783
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,8258,2142.4908999999966,135.98129999999998,24.196179777777786,2.168523073196411
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,7486,2141.5551000000028,136.87539999999996,23.49770199999999,2.305203914642334
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,1839,2133.2897000000007,135.89019999999988,23.21891255155875,1.8359696865081787
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,3282,2109.2095,134.07530000000006,23.97722644861338,2.226841688156128
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,3216,2130.631800000002,134.40619999999998,24.076128499806835,2.341064929962158
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,9034,2106.618,133.7631999999999,22.555658142857144,1.724971055984497
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,7143,2074.165500000001,134.12490000000003,21.65522422222222,1.9112319946289062
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,2446,2171.5378000000005,139.65389999999994,21.350535770889486,2.2343239784240723
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,5924,2117.0165999999986,136.35029999999998,24.628472428571424,2.033238172531128
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,8881,2064.0399000000007,131.3597,22.731857555555557,2.01370906829834
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,6634,2054.700699999999,131.7769,23.203695398682047,2.260010004043579
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,3097,2085.6600000000035,133.76739999999995,25.525490888888893,1.7642979621887207
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,1211,2049.9782000000027,130.39059999999995,22.280157179775287,2.1857950687408447
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,1921,2116.941799999998,137.70680000000004,22.85622422222222,2.0680699348449707
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,2740,2172.8714999999975,138.3768000000001,23.31394428899637,2.555278778076172
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,3306,2118.8646,135.91140000000004,26.796219948717944,2.0354831218719482
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,4366,2115.3921999999975,135.67049999999995,23.131943857142858,2.2010228633880615
