repository_bw,multiple_sfc_num,per_sfc_vnf_num,effective_total_vnf_num,vnf_type_min,vnf_type_max,vnf_image_size_min,vnf_image_size_max,datacenter_externalbw_min,datacenter_externalbw_max,host_bw_min,host_bw_max,seed,HEFT,DHEFT,NHEFT,time_sec
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,5978,3264.446700000003,206.18110000000001,31.478594833333332,2.5588488578796387
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,8836,3316.385799999999,208.54930000000002,28.023536555555555,2.6618738174438477
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,3380,3285.5167999999994,207.46710000000002,30.42481809329352,2.6627449989318848
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,3669,3185.4104000000016,203.12439999999987,26.6461292037037,2.20538592338562
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,7882,3233.017699999997,203.8349999999999,30.358935333333346,2.0892481803894043
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,2503,3154.756800000002,200.64660000000003,35.247435333333335,1.9509930610656738
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,5802,3281.794199999995,205.9322999999999,27.109015041666662,1.9329187870025635
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,6455,3242.8731999999995,204.3902,27.444242296296295,2.295783281326294
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,5608,3299.8075999999987,211.99479999999974,34.05769348656297,1.9108550548553467
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,8258,3213.7126000000067,202.9127,31.765702,2.075576066970825
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,7486,3212.300999999997,204.50859999999992,29.511075245833332,2.2347419261932373
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,1839,3199.910399999998,202.56829999999994,28.748179151169907,1.8231971263885498
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,3282,3163.802100000008,200.06660000000002,31.441501999999996,2.196276903152466
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,3216,3195.9354000000058,200.8379,28.959455775033355,2.5099880695343018
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,9034,3159.892299999998,199.27540000000016,27.756700148148152,1.8298780918121338
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,7143,3111.2286000000026,198.5661,28.685638344037013,1.9008798599243164
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,2446,3257.2740999999933,208.23709999999997,27.079620018518515,2.2254550457000732
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,5924,3175.5140999999994,202.90559999999996,30.79165385185185,1.91408109664917
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,8881,3096.048200000003,195.36860000000019,31.79922694444445,2.242069959640503
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,6634,3082.029299999996,194.82,31.113712860925933,2.2127790451049805
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,3097,3128.4655000000043,198.11030000000002,32.41520654166667,1.778548002243042
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,1211,3074.9380999999994,191.93310000000014,26.823738678399998,2.1723079681396484
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,1921,3175.364199999997,202.03689999999992,29.950277796296294,1.9817430973052979
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,2740,3259.274899999998,204.1037,29.199943417962963,2.429378032684326
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,3306,3178.2703000000024,201.50980000000004,29.87728423666667,1.8732192516326904
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,4366,3173.072299999999,202.71010000000007,32.03330842154368,2.0607759952545166
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,6347,2172.3970999999988,136.88840000000005,34.33061411111112,20.024689197540283
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,7536,2063.0593000000013,131.34180000000003,32.33922522222222,7.630215167999268
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,4078,2106.0463000000036,133.91739999999996,29.643191888888897,20.53030514717102
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,4726,2176.6936999999975,139.9818,31.2522978199357,14.80525279045105
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,5978,2176.3307999999984,143.21929999999998,34.08220583480826,28.620748043060303
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,8836,2210.959999999999,140.14230000000012,27.129025222222225,13.520638942718506
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,3380,2190.3818999999994,139.23170000000002,27.769679777777778,4.153857707977295
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,3669,2123.6541000000025,138.6848,28.378780494799415,13.173033952713013
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,7882,2155.372100000005,136.97470000000004,30.418813111111106,22.165758848190308
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,2503,2103.1952,133.68210000000013,36.30645981495893,12.577263832092285
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,5802,2187.886399999995,138.3702,28.2733908888889,18.789685010910034
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,6455,2161.9338000000007,137.42330000000007,28.395957555555547,4.304887771606445
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,5608,2199.8962999999994,140.14810000000003,30.188016533980583,5.532734155654907
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,8258,2142.514299999998,135.83440000000004,30.25589188888889,21.138386011123657
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,7486,2141.567300000001,137.54850000000002,29.477778238239775,44.23150300979614
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,1839,2133.323700000001,134.9636,28.011312162581678,35.18618583679199
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,3282,2109.2212000000018,133.27019999999996,28.00734644444444,12.19006085395813
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,3216,2130.6549000000027,135.13479999999993,28.202768666666664,7.506180047988892
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,9034,2106.6401,132.7615,32.41750300000001,4.525735139846802
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,7143,2074.181800000001,133.97120000000004,25.64395755555556,8.646138191223145
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,2446,2171.5580000000004,140.66129999999984,26.50160036915754,14.513890027999878
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,5924,2116.9982,134.68790000000004,28.849329571428566,5.926975965499878
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,8881,2064.0625999999997,129.91219999999993,29.011126530921224,6.953449010848999
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,6634,2054.7075,130.41510000000002,33.31622704118617,16.851027011871338
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,3097,2085.666100000004,132.62939999999998,32.29404478606966,23.083689212799072
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,1211,2049.9919000000023,129.0772,26.34920186455331,15.80114221572876
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,1921,2116.9407999999985,137.95250000000013,26.527525222222227,3.4724819660186768
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,2740,2172.8986999999975,137.7045,27.655946444444446,25.50746488571167
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,3306,2118.9002,135.5512000000001,32.73831994871793,6.697657108306885
900,1,320,320,1,20,5000,7000,500,1000,1000,2000,4366,2115.425399999998,135.25710000000007,28.338221332406114,5.674227952957153
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,6347,2172.3920999999987,137.1226,30.927378611940313,2.123404026031494
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,7536,2063.0563,131.35209999999998,30.31651411111111,2.291609048843384
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,4078,2106.043400000004,133.8913,25.354946444444447,3.813987970352173
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,4726,2176.7031999999995,139.8233,28.218052851851855,2.3996129035949707
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,5978,2176.3478999999993,142.65630000000021,30.177128548672563,2.395969867706299
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,8836,2210.9478999999997,141.39660000000006,26.176564467492256,2.6785590648651123
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,3380,2190.3601,138.86030000000002,29.0516918888889,2.3723442554473877
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,3669,2123.6614000000036,138.4280999999999,26.05842522222222,2.317735195159912
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,7882,2155.3637000000053,136.93099999999993,27.685479777777758,2.8956758975982666
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,2503,2103.178700000001,135.39709999999997,32.04638880167003,1.8644089698791504
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,5802,2187.873699999996,139.74829999999983,25.360935333333334,2.476024866104126
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,6455,2161.9380000000006,136.7899,26.00965128180318,2.427474021911621
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,5608,2199.891999999998,141.63860000000014,27.930601999999997,2.8104751110076904
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,8258,2142.5067999999974,136.49319999999997,28.414446444444444,2.619227886199951
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,7486,2141.5597000000034,138.1321,27.23272422222223,2.877795934677124
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,1839,2133.2993,135.74050000000003,26.64806435697399,2.3767588138580322
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,3282,2109.214200000001,133.2837,26.48064270856102,3.2764270305633545
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,3216,2130.6394000000014,135.01670000000001,27.528437727879798,2.7542269229888916
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,9034,2106.6371,133.01620000000003,28.210503,1.9312078952789307
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,7143,2074.1717000000026,133.37499999999994,24.403981952380946,2.424470901489258
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,2446,2171.5330999999996,137.9449999999999,23.193657555555554,2.1384689807891846
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,5924,2117.021199999999,134.4007,27.78893057142857,2.11838698387146
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,8881,2064.048799999999,129.94350000000009,28.21999188888889,3.4012961387634277
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,6634,2054.7194,132.52040000000002,27.577947444444447,2.6739609241485596
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,3097,2085.681400000004,134.17860000000005,27.372400744434643,2.308089017868042
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,1211,2049.9768000000013,130.6970000000001,22.194290888888883,2.207914113998413
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,1921,2116.9672999999975,135.75920000000005,25.58063533333333,2.2289769649505615
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,2740,2172.8872999999976,139.98210000000012,25.052658066102378,3.108086109161377
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,3306,2118.8672000000006,134.87520000000004,31.785614111111105,2.4612627029418945
900,2,160,320,1,20,5000,7000,500,1000,1000,2000,4366,2115.4116999999974,135.32409999999993,26.321357555555558,2.270761013031006
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,6347,2172.3923999999993,137.61620000000005,25.771379777777774,1.829704999923706
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,7536,2063.051300000001,132.50819999999993,28.381625222222215,2.130596160888672
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,4078,2106.031300000004,134.43979999999996,23.959013111111105,1.8473210334777832
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,4726,2176.6677999999974,139.40190000000007,26.302257555555563,2.0109140872955322
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,5978,2176.3448999999996,141.34589999999997,27.510357752212393,2.001704216003418
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,8836,2210.9399000000003,139.88440000000003,25.19784644444444,2.327378988265991
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,3380,2190.3783999999996,140.66169999999994,23.376186113268606,2.026707887649536
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,3669,2123.627000000004,137.68339999999998,22.57089658239278,1.8271450996398926
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,7882,2155.358600000004,136.6847,25.92651014826498,2.0236871242523193
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,2503,2103.1908000000003,134.11130000000023,31.074258555555556,1.6582112312316895
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,5802,2187.880699999996,139.67950000000008,24.800679777777784,1.8865389823913574
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,6455,2161.9325999999987,139.21259999999992,24.18849915668202,2.1458990573883057
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,5608,2199.8853999999983,140.06470000000007,31.21203633333333,1.8914530277252197
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,8258,2142.496199999996,136.5623000000001,27.03505080544747,2.056288957595825
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,7486,2141.5501000000027,136.5938,23.88756876859505,1.9715070724487305
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,1839,2133.303700000001,135.73919999999995,24.209729859569645,1.6695067882537842
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,3282,2109.2104000000013,133.0893,28.911461655066162,2.1764440536499023
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,3216,2130.642700000002,134.70319999999998,24.776396325542567,2.2202508449554443
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,9034,2106.6214999999993,134.28870000000006,24.286735333333343,1.6477749347686768
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,7143,2074.170900000002,133.83380000000002,22.488513111111107,1.784749984741211
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,2446,2171.5296,138.89659999999986,23.232668666666665,2.027751922607422
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,5924,2116.998199999999,136.11420000000007,24.828172428571424,1.8608062267303467
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,8881,2064.0502999999994,131.71899999999997,25.395757555555555,2.0544259548187256
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,6634,2054.7092,131.29560000000006,25.312386008237223,2.000293016433716
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,3097,2085.6763000000037,133.87029999999993,25.459872641791044,1.6599998474121094
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,1211,2049.9807000000037,128.69959999999998,20.822226040128413,1.9208440780639648
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,1921,2116.9493999999986,136.57890000000006,22.76016866666667,1.959717035293579
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,2740,2172.8744999999976,137.6729000000001,23.38285755555555,2.448591709136963
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,3306,2118.8676,135.9456000000001,28.415725222222225,1.8318002223968506
900,4,80,320,1,20,5000,7000,500,1000,1000,2000,4366,2115.4093999999977,134.46450000000002,24.473101999999997,2.0265049934387207
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,6347,2172.381199999998,137.15380000000007,26.451366671641793,1.6825063228607178
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,7536,2082.732,131.12610000000006,23.855990888888893,2.0431969165802
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,4078,2106.033600000004,136.60879999999997,23.421307349794233,1.666024923324585
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,4726,2176.679899999998,141.35130000000004,25.754079777777786,1.9534809589385986
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,5978,2176.3098999999997,141.32130000000012,27.257450672566375,1.96185302734375
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,8836,2210.9351,139.39040000000003,22.834446444444442,2.2531230449676514
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,3380,2190.3614000000007,138.84849999999994,21.91782330652504,2.052976131439209
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,3669,2123.6266000000023,139.83089999999996,21.958057555555555,1.7155230045318604
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,7882,2155.355900000005,136.41759999999988,23.794304470031545,1.8965868949890137
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,2503,2103.1826,134.74780000000007,28.442625222222222,1.6064679622650146
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,5802,2187.875799999998,137.96979999999994,23.44402422222222,1.8147351741790771
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,6455,2161.9446000000003,137.74330000000006,23.348846444444447,2.007481813430786
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,5608,2199.8913,141.11610000000007,25.99863533333334,1.7178151607513428
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,8258,2142.4908999999966,135.98129999999998,24.196179777777786,1.970466136932373
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,7486,2141.5551000000028,136.87539999999996,23.49770199999999,2.044631004333496
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,1839,2133.2897000000007,135.89019999999988,23.21891255155875,1.6486787796020508
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,3282,2109.2095,134.07530000000006,23.97722644861338,2.033607006072998
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,3216,2130.631800000002,134.40619999999998,24.076128499806835,2.1469297409057617
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,9034,2106.618,133.7631999999999,22.555658142857144,1.5927598476409912
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,7143,2074.165500000001,134.12490000000003,21.65522422222222,1.8177850246429443
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,2446,2171.5378000000005,139.65389999999994,21.350535770889486,1.963184118270874
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,5924,2117.0165999999986,136.35029999999998,24.628472428571424,1.812319040298462
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,8881,2064.0399000000007,131.3597,22.731857555555557,1.921462059020996
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,6634,2054.700699999999,131.7769,23.203695398682047,1.9721920490264893
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,3097,2085.6600000000035,133.76739999999995,25.525490888888893,1.6444809436798096
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,1211,2049.9782000000027,130.39059999999995,22.280157179775287,2.1089420318603516
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,1921,2116.941799999998,137.70680000000004,22.85622422222222,1.9563541412353516
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,2740,2172.8714999999975,138.3768000000001,23.31394428899637,2.4485208988189697
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,3306,2118.8646,135.91140000000004,26.796219948717944,1.8154830932617188
900,8,40,320,1,20,5000,7000,500,1000,1000,2000,4366,2115.3921999999975,135.67049999999995,23.131943857142858,2.021202802658081
